locality_alias_id,locality_id,alias,source_url
lca_0f5def8c908b696a,loc_f9960fe829bb5beb,ÑUBLE 392,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_f26315cec7b3992b,loc_bc45a162aa43386d,DIEGO PORTALES 127,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_6dee4bb31e72445f,loc_bc45a162aa43386d,CALLE BRASIL 83,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_79b62a6721d6a2fa,loc_f9960fe829bb5beb,VILLA SAN NICOLAS CALLE PABLO NERUDA 299,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_741b8226ada0dfe6,loc_bc45a162aa43386d,CALLE BILBAO 381 PUESTA DEL SOL,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_62a2a87b0716046f,loc_bc45a162aa43386d,CALLE LOS ANDES 101,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_4f8ce0e3ee59e18e,loc_a7041e4c09b5960b,PSJE LOS CASTAÑOS 868,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_24ca03faa1a16fe3,loc_f9960fe829bb5beb,CALLE ELOY PARRA 157,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_85420cee00efab37,loc_634ff1d0bfa4a7f8,ÑIQUEN /N,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_ab00c6d291700dbb,loc_f9960fe829bb5beb,EL CARBON SN,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_f43ab8d164f776af,loc_f9960fe829bb5beb,VILLA ILLINOIS PSJE ÑUBLE 19,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_708fb9da2580d72c,loc_f9960fe829bb5beb,AVENIDA MATTA,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_9c7ac2e562918677,loc_a7041e4c09b5960b,CALLE ÑUBLE 448,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_2ff39457d8469797,loc_f9960fe829bb5beb,PTE ÑUBLE POBLACION ISMAEL MARTINEZ,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_bf65379bb1fb19d3,loc_a7041e4c09b5960b,JUNQUILLO S/N,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_c64d60162268d7ff,loc_bc45a162aa43386d,ELOY PARRA 172,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_dd9efbbb9abc119f,loc_634ff1d0bfa4a7f8,SAN FERNANDO ZEMITA,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_ede3c8c60a6ba3ca,loc_bc45a162aa43386d,QUILELTO,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_81046f495cc8065f,loc_f9960fe829bb5beb,ZEMITA CAMINO EL NEVAO,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_b63d48cf8672b970,loc_634ff1d0bfa4a7f8,LO MELLADO 0,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_92ee4cd3f5fc8b09,loc_f9960fe829bb5beb,QUILELTO,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_80d41ad11644842a,loc_bc45a162aa43386d,OSSA 859,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_0b642c59d0604324,loc_bc45a162aa43386d,LOS CARACOLITOS 454,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_291fb1dca7521d59,loc_bc45a162aa43386d,INDEPENDENCIA 1519,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_6c7149c1fcb4d9de,loc_f9960fe829bb5beb,NAVOTAVO 624,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_e0f001e265be3cf5,loc_f9960fe829bb5beb,PUELMA 150,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_3ddfc82b51bb04ae,loc_bc45a162aa43386d,GAZMURI 80,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_1bc1d972d653f9f4,loc_bc45a162aa43386d,CALLE BRASIL 450,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_6dc04ceb9319a893,loc_f9960fe829bb5beb,LOS AROMOS 13,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_88c25c5d121c976c,loc_f9960fe829bb5beb,O VERA 1361,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_1a723adbfcc44b36,loc_ba19109f4b12c062,PSJE EL OMEGA 21PORTAL DE LA LUNA,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_f03ee513152b3701,loc_ba19109f4b12c062,PTE ÑUBLE VISTA BELLA 25,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_1c80883481ce99d2,loc_f9960fe829bb5beb,FREIRE 558,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_0b42376fd4593133,loc_a7041e4c09b5960b,LOS MAGNOLIOS 844,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_9c13faf97a8dceb1,loc_f9960fe829bb5beb,CACHAPOAL,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_36a81ff1ec9b85ed,loc_f9960fe829bb5beb,PUYARAL,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_ab00c6d291700dbb,loc_f9960fe829bb5beb,EL CARBON SN,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_0c3e0239bc17f70b,loc_ba19109f4b12c062,VILLA ILLINOINS 19,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_6a341760e19fd1a2,loc_bc45a162aa43386d,EL SOL 693 SAN CARLOS,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_7e877a657081b09c,loc_f9960fe829bb5beb,INDEPENDENCIA 1165,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_87827ae021f8f6c5,loc_bc45a162aa43386d,LAS MIRAS S/N,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_9b64938f75c98b7d,loc_a7041e4c09b5960b,EL ALAMO 880,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_a8ad4a3295984f4b,loc_bc45a162aa43386d,BILBAO 517,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_3d795d592c91d625,loc_f9960fe829bb5beb,AVENIDA LOS TIOS S/N,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_118197f12a7f8927,loc_bc45a162aa43386d,EL TORREON S/N,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_abbb4de560291b70,loc_f9960fe829bb5beb,NUEVA ESPERANZA VILLA PARAISO 566,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_ba9dad8b02f44814,loc_a7041e4c09b5960b,TENIENTE MERINO CASA 16,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_aee6fefdef55836b,loc_a7041e4c09b5960b,QUELTEHUES 821,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_0e7ee3c708d771fd,loc_a7041e4c09b5960b,LAS GARZAS 1146,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_676fb3b0e10618f3,loc_bc45a162aa43386d,EL CARBON,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_00f9ba1253dc5295,loc_bc45a162aa43386d,COLOMBIA 020,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_1f40d5010a36226b,loc_bc45a162aa43386d,CALLE GAZMMURI INTERIOR,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_4974ca250506be85,loc_f9960fe829bb5beb,LOS CASTAÑOS 928,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_ec9948ea35fc57b6,loc_634ff1d0bfa4a7f8,SAN FERNANDO ÑIQUEN,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_7cb9b5796bf610be,loc_ba19109f4b12c062,PTE ÑUBLE POBLACION ISMAEL MARTINEZ,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_00fb99ad19c119eb,loc_f9960fe829bb5beb,MUTICURA,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_c7ee7005697a06db,loc_bc45a162aa43386d,BALMACEDA 376,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_ebc89762084d4887,loc_a7041e4c09b5960b,MILLAUQUEN,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_5fd04169624dd454,loc_a7041e4c09b5960b,EL BOSQUE LAS TORTOLAS,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_210d1e67c45a2f4f,loc_ba19109f4b12c062,HUERTO BONITO DEL SUR 429,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_7c62240e81d52400,loc_634ff1d0bfa4a7f8,LA PITRILLA ÑIQUEN,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_1fc67dfa4588e4c0,loc_f9960fe829bb5beb,"MONTE LEON , PARCELA 67",https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_6d5509dbc6a80e4b,loc_f9960fe829bb5beb,PSJE JUNGAY 372,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_cd9139fbbd2b30f7,loc_f9960fe829bb5beb,LAS TORTOLAS 961,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_9c2a9618fa3afe35,loc_f9960fe829bb5beb,PEDRO LAGOS 64,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_a0835b5782adff46,loc_f9960fe829bb5beb,EL LAUREL 11 DE SEPT 897,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_5c89292e87244b4b,loc_f9960fe829bb5beb,LAS ARBOLEDAS PSJE EL DURAZNO SN,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_252d2c3359b6a804,loc_f9960fe829bb5beb,POBLACION LA ESMERALDA QUECHEREGUA 26,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_dd6c2ef93d2bde1b,loc_bc45a162aa43386d,BILBAO 147,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_4037d401b86cb1aa,loc_f9960fe829bb5beb,MONTECILLO AGUA BUENA S/N,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_3462b9ec920fe084,loc_f9960fe829bb5beb,POBLACION ESMERALDA 691,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_f6de5868f5bf9280,loc_a7041e4c09b5960b,VILLA PRAT CONDELL 346,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_5602ebcf72787c31,loc_f9960fe829bb5beb,19 DE MAYO CASA 75,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_70c6be62f0eebaf3,loc_f9960fe829bb5beb,VICUÑA MACKENNA 882,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_421a2cfbd8001e6b,loc_f9960fe829bb5beb,VIRGUIN,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_ab53163c23283973,loc_f9960fe829bb5beb,ERNESTO ZUÑIGA 298,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_fced5cd889f47108,loc_ba19109f4b12c062,DADINCO 0,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_dba1d26ff33f0778,loc_f9960fe829bb5beb,LA NUBES 653NUEVA VIDA,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_ec6237a4c4d0c57b,loc_f9960fe829bb5beb,LAS PERDICES 11 DE SEPT 911,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_dd3e4342e7419bff,loc_634ff1d0bfa4a7f8,VIRGUIN S/N,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_d3ca181e549ee9dc,loc_f9960fe829bb5beb,SAN MIGUEL DE ABLEMO,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_099d8073b21e2d12,loc_f9960fe829bb5beb,CAMINO A LA RIVERA DE ÑUBLE,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_39b789a7d3c11056,loc_bc45a162aa43386d,QUILELTO SECTOR LA ESTRELLA,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_d65f603e0de8f5a0,loc_bc45a162aa43386d,BRASIL 48,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_9f872e38535dc108,loc_f9960fe829bb5beb,VILLA MISION MUNDIAL 672,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_ad63098e2f0fdf69,loc_bc45a162aa43386d,SECTOR MONTE BLANCO,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_3dd72000fc21cb23,loc_bc45a162aa43386d,COLOMBIA,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_7500056feee6fec7,loc_bc45a162aa43386d,CALLE ROBLE250,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_e3e653bda932304b,loc_a7041e4c09b5960b,SAN JORGE ZEMITA,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_a8e0f10452212f6d,loc_bc45a162aa43386d,OHHIGINS 321,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_6986d7c171fd4749,loc_a7041e4c09b5960b,11 DE SEPT TOMAS YAYAR 648,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_7843de185fe034e2,loc_a7041e4c09b5960b,EL CEREZO 476,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_b064075b8633cbaf,loc_f9960fe829bb5beb,LAS ARBOLEDAS S/N,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_2b7aa82c71700a9c,loc_634ff1d0bfa4a7f8,ESTACION ÑIQUEN,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_f1ef2a98b5d8ee4a,loc_a7041e4c09b5960b,CAMINO SAN AGUSTIN KM 2,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_8b90a685c0538713,loc_a7041e4c09b5960b,ARIZONA SUR KM 15,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_3b0be923e5934609,loc_bc45a162aa43386d,VILLA LOS PRESIDENTES PSJE JUAN ANTONIO RIOS 41,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_9382c3853aa6cb77,loc_bc45a162aa43386d,PORTAL DEL SUR FELIPE CAMIROAGA 61,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_1fdf84062907015f,loc_ba19109f4b12c062,MANUEL RODRIGUEZ SAN NICOLAS 285,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_00f9ba1253dc5295,loc_bc45a162aa43386d,COLOMBIA 020,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_bc8bc92d687c301e,loc_bc45a162aa43386d,MILLAUQUEN KM 10,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_b3975ef197258935,loc_bc45a162aa43386d,QUINQUEHUA S/N,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_5647b653a60938a0,loc_bc45a162aa43386d,CARRERA 651,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_d7330504b307cd14,loc_f9960fe829bb5beb,TOMAS YAVAR PASAJE BULNES 39,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_5e017e9040a00aff,loc_bc45a162aa43386d,BILBAO 0325,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_1aecdce708ac6348,loc_bc45a162aa43386d,LAGOS DE CHILE TODOS LOS SANTOS 0687,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_68545998c1c3e190,loc_bc45a162aa43386d,PEDRO LAGOS 274,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_240579dc25efa277,loc_f9960fe829bb5beb,CUADRAPANGUE CHICO S/N,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_a6a4cb3677f06531,loc_bc45a162aa43386d,CALLE OSSA 53,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_920d9646c8266249,loc_bc45a162aa43386d,VILLA CARLOS PONIENTE 476,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_81738df3a9c5821a,loc_bc45a162aa43386d,"SAN MIGUEL DE ABLEMO , CASA 10",https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_68545998c1c3e190,loc_bc45a162aa43386d,PEDRO LAGOS 274,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_d2032709324970d0,loc_634ff1d0bfa4a7f8,SECTOR LAS ROSAS ÑIQUEN,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
lca_c0d3529f2262f98f,loc_f9960fe829bb5beb,FREIRE 1076,https://regiones.ine.gob.cl/nuble/prensa/ine-publica-bases-de-datos-a-nivel-de-manzana-y-cartografia-del-censo-de-poblacion-y-vivienda-2024
